Price,Close,High,Low,Open,Volume
Ticker,BBRI.JK,BBRI.JK,BBRI.JK,BBRI.JK,BBRI.JK
Datetime,,,,,
2024-04-01 07:00:00+00:00,5850.0,5875.0,5825.0,5875.0,23187500
2024-04-01 08:00:00+00:00,5875.0,5875.0,5825.0,5850.0,35243900
2024-04-01 09:00:00+00:00,5925.0,5925.0,5925.0,5925.0,30134100
2024-04-02 02:00:00+00:00,5800.0,5950.0,5750.0,5875.0,0
2024-04-02 03:00:00+00:00,5700.0,5800.0,5625.0,5800.0,79016200
2024-04-02 04:00:00+00:00,5675.0,5700.0,5625.0,5700.0,36846200
2024-04-02 06:00:00+00:00,5625.0,5675.0,5625.0,5675.0,34541900
2024-04-02 07:00:00+00:00,5700.0,5725.0,5625.0,5650.0,56908900
2024-04-02 08:00:00+00:00,5675.0,5725.0,5650.0,5725.0,73199200
2024-04-02 09:00:00+00:00,5675.0,5675.0,5675.0,5675.0,49906000
2024-04-03 02:00:00+00:00,5575.0,5650.0,5525.0,5575.0,0
2024-04-03 03:00:00+00:00,5600.0,5600.0,5575.0,5600.0,22888300
2024-04-03 04:00:00+00:00,5575.0,5600.0,5550.0,5575.0,27932500
2024-04-03 06:00:00+00:00,5600.0,5600.0,5550.0,5575.0,29563500
2024-04-03 07:00:00+00:00,5625.0,5625.0,5575.0,5575.0,35469900
2024-04-03 08:00:00+00:00,5675.0,5675.0,5600.0,5600.0,44149900
2024-04-03 09:00:00+00:00,5625.0,5625.0,5625.0,5625.0,49336500
2024-04-04 02:00:00+00:00,5700.0,5750.0,5650.0,5650.0,32951800
2024-04-04 03:00:00+00:00,5725.0,5725.0,5700.0,5725.0,8512100
2024-04-04 04:00:00+00:00,5675.0,5725.0,5675.0,5725.0,18082300
2024-04-04 06:00:00+00:00,5700.0,5700.0,5675.0,5700.0,5682200
2024-04-04 07:00:00+00:00,5700.0,5700.0,5675.0,5700.0,15132300
2024-04-04 08:00:00+00:00,5700.0,5700.0,5650.0,5700.0,31343400
2024-04-04 09:00:00+00:00,5700.0,5700.0,5700.0,5700.0,17727300
2024-04-05 02:00:00+00:00,5650.0,5700.0,5625.0,5650.0,25259200
2024-04-05 03:00:00+00:00,5650.0,5675.0,5625.0,5650.0,23474800
2024-04-05 04:00:00+00:00,5625.0,5675.0,5625.0,5625.0,18760800
2024-04-05 07:00:00+00:00,5675.0,5700.0,5625.0,5650.0,27664600
2024-04-05 08:00:00+00:00,5650.0,5675.0,5625.0,5675.0,37830500
2024-04-05 09:00:00+00:00,5650.0,5650.0,5650.0,5650.0,31912000
2024-04-16 02:00:00+00:00,5475.0,5575.0,5350.0,5350.0,13199300
2024-04-16 03:00:00+00:00,5425.0,5475.0,5400.0,5475.0,42756700
2024-04-16 04:00:00+00:00,5400.0,5425.0,5375.0,5400.0,38158400
2024-04-16 06:00:00+00:00,5450.0,5475.0,5375.0,5400.0,49453300
2024-04-16 07:00:00+00:00,5400.0,5475.0,5400.0,5450.0,61748300
2024-04-16 08:00:00+00:00,5375.0,5450.0,5350.0,5425.0,125378700
2024-04-16 09:00:00+00:00,5350.0,5350.0,5350.0,5350.0,91205000
2024-04-17 02:00:00+00:00,5475.0,5500.0,5425.0,5450.0,0
2024-04-17 03:00:00+00:00,5425.0,5475.0,5400.0,5450.0,33317300
2024-04-17 04:00:00+00:00,5425.0,5425.0,5400.0,5425.0,15646800
2024-04-17 06:00:00+00:00,5400.0,5425.0,5400.0,5400.0,11778800
2024-04-17 07:00:00+00:00,5375.0,5425.0,5350.0,5400.0,34099800
2024-04-17 08:00:00+00:00,5350.0,5400.0,5300.0,5400.0,60819100
2024-04-17 09:00:00+00:00,5300.0,5300.0,5300.0,5300.0,50604200
2024-04-18 02:00:00+00:00,5375.0,5400.0,5300.0,5325.0,0
2024-04-18 03:00:00+00:00,5475.0,5500.0,5375.0,5400.0,36128500
2024-04-18 04:00:00+00:00,5425.0,5500.0,5425.0,5475.0,19622000
2024-04-18 06:00:00+00:00,5475.0,5475.0,5425.0,5450.0,11085700
2024-04-18 07:00:00+00:00,5475.0,5475.0,5450.0,5450.0,16102300
2024-04-18 08:00:00+00:00,5450.0,5475.0,5425.0,5475.0,34365600
2024-04-18 09:00:00+00:00,5475.0,5475.0,5475.0,5475.0,39406600
2024-04-19 02:00:00+00:00,5300.0,5375.0,5250.0,5375.0,0
2024-04-19 03:00:00+00:00,5275.0,5325.0,5250.0,5300.0,36644200
2024-04-19 04:00:00+00:00,5300.0,5300.0,5250.0,5275.0,22942100
2024-04-19 07:00:00+00:00,5325.0,5350.0,5275.0,5300.0,39016700
2024-04-19 08:00:00+00:00,5275.0,5325.0,5275.0,5300.0,39486300
2024-04-19 09:00:00+00:00,5275.0,5275.0,5275.0,5275.0,45050400
2024-04-22 02:00:00+00:00,5200.0,5275.0,5200.0,5200.0,0
2024-04-22 03:00:00+00:00,5200.0,5225.0,5175.0,5225.0,45492400
2024-04-22 04:00:00+00:00,5200.0,5225.0,5175.0,5200.0,67353600
2024-04-22 06:00:00+00:00,5225.0,5225.0,5175.0,5200.0,20136000
2024-04-22 07:00:00+00:00,5300.0,5325.0,5175.0,5225.0,62302000
2024-04-22 08:00:00+00:00,5275.0,5300.0,5250.0,5275.0,35286100
2024-04-22 09:00:00+00:00,5300.0,5300.0,5300.0,5300.0,27310800
2024-04-23 02:00:00+00:00,5400.0,5400.0,5325.0,5375.0,0
2024-04-23 03:00:00+00:00,5250.0,5400.0,5250.0,5400.0,41851000
2024-04-23 04:00:00+00:00,5300.0,5325.0,5250.0,5250.0,27025900
2024-04-23 06:00:00+00:00,5225.0,5300.0,5225.0,5300.0,23318800
2024-04-23 07:00:00+00:00,5275.0,5275.0,5225.0,5225.0,33390300
2024-04-23 08:00:00+00:00,5325.0,5325.0,5250.0,5275.0,47610500
2024-04-23 09:00:00+00:00,5300.0,5300.0,5300.0,5300.0,47350300
2024-04-24 02:00:00+00:00,5300.0,5350.0,5250.0,5275.0,0
2024-04-24 03:00:00+00:00,5300.0,5300.0,5250.0,5300.0,36421800
2024-04-24 04:00:00+00:00,5200.0,5300.0,5200.0,5300.0,89496800
2024-04-24 06:00:00+00:00,5175.0,5225.0,5150.0,5225.0,58251400
2024-04-24 07:00:00+00:00,5225.0,5275.0,5150.0,5150.0,101747700
2024-04-24 08:00:00+00:00,5250.0,5250.0,5200.0,5250.0,71788600
2024-04-24 09:00:00+00:00,5225.0,5225.0,5225.0,5225.0,41675000
2024-04-25 02:00:00+00:00,5175.0,5175.0,5050.0,5125.0,0
2024-04-25 03:00:00+00:00,5150.0,5200.0,5125.0,5175.0,41364000
2024-04-25 04:00:00+00:00,5150.0,5175.0,5125.0,5150.0,20333000
2024-04-25 06:00:00+00:00,5125.0,5150.0,5125.0,5150.0,15007800
2024-04-25 07:00:00+00:00,5125.0,5150.0,5075.0,5150.0,143490300
2024-04-25 08:00:00+00:00,5150.0,5175.0,5125.0,5125.0,51218300
2024-04-25 09:00:00+00:00,5150.0,5150.0,5150.0,5150.0,33397600
2024-04-26 02:00:00+00:00,4960.0,5100.0,4920.0,5100.0,0
2024-04-26 03:00:00+00:00,4980.0,4990.0,4950.0,4960.0,69066400
2024-04-26 04:00:00+00:00,4940.0,4980.0,4930.0,4980.0,47044400
2024-04-26 07:00:00+00:00,4880.0,4940.0,4860.0,4940.0,195791000
2024-04-26 08:00:00+00:00,4850.0,4880.0,4840.0,4880.0,155187900
2024-04-26 09:00:00+00:00,4830.0,4830.0,4830.0,4830.0,60270300
2024-04-29 02:00:00+00:00,4840.0,4890.0,4680.0,4720.0,0
2024-04-29 03:00:00+00:00,4850.0,4850.0,4810.0,4840.0,57202800
2024-04-29 04:00:00+00:00,4790.0,4850.0,4790.0,4850.0,71603400
2024-04-29 06:00:00+00:00,4780.0,4800.0,4760.0,4790.0,53159800
2024-04-29 07:00:00+00:00,4760.0,4780.0,4750.0,4780.0,76516400
2024-04-29 08:00:00+00:00,4780.0,4800.0,4750.0,4760.0,98411700
2024-04-29 09:00:00+00:00,4770.0,4770.0,4770.0,4770.0,51445200
2024-04-30 02:00:00+00:00,4980.0,5000.0,4820.0,4850.0,0
2024-04-30 03:00:00+00:00,5025.0,5050.0,4960.0,4970.0,92759100
2024-04-30 04:00:00+00:00,5000.0,5025.0,4990.0,5000.0,27380800
2024-04-30 06:00:00+00:00,4960.0,5025.0,4950.0,5000.0,57737500
2024-04-30 07:00:00+00:00,4980.0,4980.0,4950.0,4950.0,51352600
2024-04-30 08:00:00+00:00,4960.0,4990.0,4950.0,4980.0,58544600
2024-04-30 09:00:00+00:00,4940.0,4940.0,4940.0,4940.0,88047600
2024-05-02 02:00:00+00:00,4810.0,4920.0,4800.0,4920.0,0
2024-05-02 03:00:00+00:00,4760.0,4810.0,4740.0,4810.0,90314800
2024-05-02 04:00:00+00:00,4740.0,4760.0,4720.0,4760.0,55220800
2024-05-02 06:00:00+00:00,4740.0,4780.0,4740.0,4750.0,36719400
2024-05-02 07:00:00+00:00,4710.0,4750.0,4700.0,4750.0,125445900
2024-05-02 08:00:00+00:00,4800.0,4810.0,4700.0,4710.0,103837300
2024-05-02 09:00:00+00:00,4760.0,4760.0,4760.0,4760.0,43396100
2024-05-03 02:00:00+00:00,4730.0,4830.0,4710.0,4770.0,0
2024-05-03 03:00:00+00:00,4750.0,4760.0,4720.0,4730.0,62133300
2024-05-03 04:00:00+00:00,4740.0,4770.0,4730.0,4750.0,22626300
2024-05-03 07:00:00+00:00,4780.0,4790.0,4740.0,4750.0,49046300
2024-05-03 08:00:00+00:00,4760.0,4780.0,4750.0,4770.0,52949200
2024-05-03 09:00:00+00:00,4750.0,4750.0,4750.0,4750.0,28045600
2024-05-06 02:00:00+00:00,4810.0,4840.0,4730.0,4810.0,0
2024-05-06 03:00:00+00:00,4800.0,4820.0,4790.0,4800.0,24057600
2024-05-06 04:00:00+00:00,4790.0,4810.0,4790.0,4800.0,10339100
2024-05-06 06:00:00+00:00,4820.0,4830.0,4790.0,4800.0,22008100
2024-05-06 07:00:00+00:00,4810.0,4830.0,4800.0,4830.0,20586100
2024-05-06 08:00:00+00:00,4780.0,4810.0,4770.0,4810.0,51578200
2024-05-06 09:00:00+00:00,4790.0,4790.0,4790.0,4790.0,20269300
2024-05-07 02:00:00+00:00,4730.0,4780.0,4730.0,4780.0,0
2024-05-07 03:00:00+00:00,4730.0,4740.0,4720.0,4730.0,31216000
2024-05-07 04:00:00+00:00,4720.0,4730.0,4710.0,4720.0,30413300
2024-05-07 06:00:00+00:00,4710.0,4720.0,4700.0,4720.0,20434200
2024-05-07 07:00:00+00:00,4710.0,4710.0,4700.0,4710.0,23729100
2024-05-07 08:00:00+00:00,4700.0,4710.0,4670.0,4710.0,95910700
2024-05-07 09:00:00+00:00,4670.0,4670.0,4670.0,4670.0,33403800
2024-05-08 02:00:00+00:00,4640.0,4740.0,4620.0,4650.0,0
2024-05-08 03:00:00+00:00,4600.0,4650.0,4600.0,4630.0,73477700
2024-05-08 04:00:00+00:00,4670.0,4670.0,4570.0,4600.0,108296200
2024-05-08 06:00:00+00:00,4640.0,4670.0,4640.0,4660.0,21284900
2024-05-08 07:00:00+00:00,4650.0,4660.0,4620.0,4640.0,46615200
2024-05-08 08:00:00+00:00,4690.0,4700.0,4640.0,4650.0,71093700
2024-05-08 09:00:00+00:00,4680.0,4680.0,4680.0,4680.0,53111400
2024-05-13 02:00:00+00:00,4670.0,4680.0,4630.0,4660.0,0
2024-05-13 03:00:00+00:00,4670.0,4670.0,4660.0,4670.0,22058600
2024-05-13 04:00:00+00:00,4660.0,4700.0,4660.0,4660.0,48247400
2024-05-13 06:00:00+00:00,4670.0,4680.0,4660.0,4670.0,11258100
2024-05-13 07:00:00+00:00,4670.0,4680.0,4670.0,4680.0,26251500
2024-05-13 08:00:00+00:00,4690.0,4700.0,4670.0,4680.0,0
2024-05-13 09:00:00+00:00,4680.0,4680.0,4680.0,4680.0,320067100
2024-05-14 02:00:00+00:00,4710.0,4760.0,4710.0,4720.0,59164400
2024-05-14 03:00:00+00:00,4740.0,4740.0,4700.0,4710.0,24860700
2024-05-14 04:00:00+00:00,4780.0,4780.0,4730.0,4730.0,31623000
2024-05-14 06:00:00+00:00,4800.0,4810.0,4770.0,4780.0,41708800
2024-05-14 07:00:00+00:00,4770.0,4810.0,4760.0,4810.0,44751000
2024-05-14 08:00:00+00:00,4730.0,4780.0,4720.0,4770.0,97179300
2024-05-14 09:00:00+00:00,4730.0,4730.0,4730.0,4730.0,34592300
2024-05-15 02:00:00+00:00,4810.0,4830.0,4760.0,4770.0,0
2024-05-15 03:00:00+00:00,4830.0,4830.0,4800.0,4810.0,33326600
2024-05-15 04:00:00+00:00,4830.0,4840.0,4820.0,4830.0,28040500
2024-05-15 06:00:00+00:00,4870.0,4870.0,4830.0,4830.0,34188100
2024-05-15 07:00:00+00:00,4840.0,4870.0,4820.0,4860.0,60038900
2024-05-15 08:00:00+00:00,4840.0,4840.0,4820.0,4830.0,33972800
2024-05-15 09:00:00+00:00,4820.0,4820.0,4820.0,4820.0,27669000
2024-05-16 02:00:00+00:00,4930.0,4960.0,4870.0,4920.0,0
2024-05-16 03:00:00+00:00,4940.0,4940.0,4920.0,4940.0,28764200
2024-05-16 04:00:00+00:00,4940.0,4940.0,4920.0,4930.0,34249900
2024-05-16 06:00:00+00:00,4910.0,4950.0,4910.0,4930.0,34068500
2024-05-16 07:00:00+00:00,4890.0,4910.0,4880.0,4910.0,57952500
2024-05-16 08:00:00+00:00,4870.0,4890.0,4850.0,4890.0,47928200
2024-05-16 09:00:00+00:00,4840.0,4840.0,4840.0,4840.0,40262400
2024-05-17 02:00:00+00:00,4860.0,4880.0,4820.0,4850.0,0
2024-05-17 03:00:00+00:00,4910.0,4910.0,4850.0,4860.0,31231000
2024-05-17 04:00:00+00:00,4900.0,4910.0,4900.0,4910.0,13632300
2024-05-17 07:00:00+00:00,4930.0,4940.0,4900.0,4900.0,33664300
2024-05-17 08:00:00+00:00,4950.0,4960.0,4900.0,4930.0,59275100
2024-05-17 09:00:00+00:00,4920.0,4920.0,4920.0,4920.0,20267400
2024-05-20 02:00:00+00:00,4960.0,5050.0,4950.0,4980.0,0
2024-05-20 03:00:00+00:00,4880.0,4980.0,4880.0,4960.0,52399800
2024-05-20 04:00:00+00:00,4870.0,4890.0,4860.0,4890.0,29397000
2024-05-20 06:00:00+00:00,4880.0,4900.0,4860.0,4870.0,16898200
2024-05-20 07:00:00+00:00,4870.0,4890.0,4860.0,4890.0,22849000
2024-05-20 08:00:00+00:00,4830.0,4870.0,4820.0,4870.0,44358600
2024-05-20 09:00:00+00:00,4820.0,4820.0,4820.0,4820.0,21702600
2024-05-21 02:00:00+00:00,4810.0,4870.0,4800.0,4810.0,0
2024-05-21 03:00:00+00:00,4760.0,4820.0,4750.0,4810.0,40437900
2024-05-21 04:00:00+00:00,4750.0,4760.0,4730.0,4750.0,25008800
2024-05-21 06:00:00+00:00,4720.0,4750.0,4710.0,4750.0,21254800
2024-05-21 07:00:00+00:00,4710.0,4730.0,4700.0,4720.0,45769100
2024-05-21 08:00:00+00:00,4700.0,4720.0,4700.0,4710.0,47694400
2024-05-21 09:00:00+00:00,4680.0,4680.0,4680.0,4680.0,48538400
2024-05-22 02:00:00+00:00,4700.0,4740.0,4660.0,4660.0,0
2024-05-22 03:00:00+00:00,4730.0,4740.0,4690.0,4700.0,19347600
2024-05-22 04:00:00+00:00,4750.0,4770.0,4720.0,4720.0,25425500
2024-05-22 06:00:00+00:00,4750.0,4770.0,4750.0,4760.0,13456000
2024-05-22 07:00:00+00:00,4710.0,4760.0,4700.0,4750.0,30185700
2024-05-22 08:00:00+00:00,4710.0,4730.0,4690.0,4700.0,37782600
2024-05-22 09:00:00+00:00,4720.0,4720.0,4720.0,4720.0,21196400
2024-05-27 02:00:00+00:00,4670.0,4720.0,4660.0,4700.0,0
2024-05-27 03:00:00+00:00,4640.0,4670.0,4630.0,4660.0,48887600
2024-05-27 04:00:00+00:00,4620.0,4660.0,4610.0,4630.0,61331400
2024-05-27 06:00:00+00:00,4620.0,4630.0,4620.0,4630.0,16667300
2024-05-27 07:00:00+00:00,4600.0,4630.0,4600.0,4620.0,34417700
2024-05-27 08:00:00+00:00,4580.0,4610.0,4570.0,4610.0,73586300
2024-05-27 09:00:00+00:00,4550.0,4550.0,4550.0,4550.0,33171600
2024-05-28 02:00:00+00:00,4610.0,4630.0,4570.0,4590.0,0
2024-05-28 03:00:00+00:00,4600.0,4610.0,4590.0,4610.0,19922200
2024-05-28 04:00:00+00:00,4600.0,4610.0,4590.0,4600.0,11438600
2024-05-28 06:00:00+00:00,4600.0,4610.0,4590.0,4600.0,13440000
2024-05-28 07:00:00+00:00,4600.0,4610.0,4590.0,4610.0,14964600
2024-05-28 08:00:00+00:00,4540.0,4600.0,4520.0,4590.0,83987300
2024-05-28 09:00:00+00:00,4530.0,4530.0,4530.0,4530.0,38503600
2024-05-29 02:00:00+00:00,4470.0,4500.0,4420.0,4490.0,0
2024-05-29 03:00:00+00:00,4440.0,4470.0,4400.0,4470.0,127712000
2024-05-29 04:00:00+00:00,4450.0,4460.0,4430.0,4440.0,32288000
2024-05-29 06:00:00+00:00,4460.0,4470.0,4450.0,4460.0,19986800
2024-05-29 07:00:00+00:00,4460.0,4470.0,4430.0,4450.0,34714000
2024-05-29 08:00:00+00:00,4420.0,4470.0,4420.0,4450.0,71605100
2024-05-29 09:00:00+00:00,4410.0,4410.0,4410.0,4410.0,50340400
2024-05-30 02:00:00+00:00,4320.0,4400.0,4310.0,4400.0,0
2024-05-30 03:00:00+00:00,4420.0,4430.0,4310.0,4320.0,76660700
2024-05-30 04:00:00+00:00,4430.0,4440.0,4410.0,4420.0,31482500
2024-05-30 06:00:00+00:00,4460.0,4480.0,4420.0,4440.0,45654300
2024-05-30 07:00:00+00:00,4450.0,4460.0,4440.0,4450.0,35575300
2024-05-30 08:00:00+00:00,4420.0,4460.0,4400.0,4450.0,122431700
2024-05-30 09:00:00+00:00,4380.0,4380.0,4380.0,4380.0,69643500
2024-05-31 02:00:00+00:00,4400.0,4470.0,4380.0,4440.0,93888100
2024-05-31 03:00:00+00:00,4390.0,4400.0,4380.0,4390.0,37928100
2024-05-31 04:00:00+00:00,4360.0,4400.0,4360.0,4400.0,36239700
2024-05-31 07:00:00+00:00,4340.0,4390.0,4330.0,4370.0,129822300
2024-05-31 08:00:00+00:00,4330.0,4350.0,4330.0,4340.0,106860800
2024-06-03 02:00:00+00:00,4500.0,4540.0,4400.0,4420.0,0
2024-06-03 03:00:00+00:00,4500.0,4520.0,4490.0,4510.0,33379600
2024-06-03 04:00:00+00:00,4510.0,4520.0,4480.0,4500.0,29102500
2024-06-03 06:00:00+00:00,4500.0,4510.0,4490.0,4510.0,17980200
2024-06-03 07:00:00+00:00,4550.0,4560.0,4500.0,4510.0,46516000
2024-06-03 08:00:00+00:00,4520.0,4560.0,4510.0,4540.0,51770700
2024-06-03 09:00:00+00:00,4530.0,4530.0,4530.0,4530.0,36252600
2024-06-04 02:00:00+00:00,4560.0,4590.0,4540.0,4560.0,0
2024-06-04 03:00:00+00:00,4520.0,4560.0,4510.0,4560.0,30877500
2024-06-04 04:00:00+00:00,4510.0,4530.0,4480.0,4520.0,42621500
2024-06-04 06:00:00+00:00,4520.0,4530.0,4500.0,4510.0,14676000
2024-06-04 07:00:00+00:00,4490.0,4530.0,4470.0,4520.0,52133300
2024-06-04 08:00:00+00:00,4480.0,4510.0,4480.0,4490.0,30871200
2024-06-04 09:00:00+00:00,4450.0,4450.0,4450.0,4450.0,72763300
2024-06-05 02:00:00+00:00,4450.0,4500.0,4420.0,4500.0,55855400
2024-06-05 03:00:00+00:00,4470.0,4480.0,4440.0,4450.0,20744400
2024-06-05 04:00:00+00:00,4440.0,4470.0,4440.0,4460.0,23203700
2024-06-05 06:00:00+00:00,4420.0,4450.0,4410.0,4440.0,21137700
2024-06-05 07:00:00+00:00,4420.0,4430.0,4410.0,4430.0,29992200
2024-06-05 08:00:00+00:00,4410.0,4430.0,4410.0,4410.0,25130000
2024-06-05 09:00:00+00:00,4400.0,4400.0,4400.0,4400.0,54084300
2024-06-06 02:00:00+00:00,4460.0,4500.0,4440.0,4440.0,0
2024-06-06 03:00:00+00:00,4430.0,4460.0,4430.0,4450.0,18390700
2024-06-06 04:00:00+00:00,4420.0,4440.0,4410.0,4440.0,19156700
2024-06-06 06:00:00+00:00,4420.0,4430.0,4390.0,4430.0,42801100
2024-06-06 07:00:00+00:00,4450.0,4470.0,4400.0,4420.0,42742300
2024-06-06 08:00:00+00:00,4500.0,4500.0,4450.0,4450.0,42591800
2024-06-06 09:00:00+00:00,4500.0,4500.0,4500.0,4500.0,37780100
2024-06-07 02:00:00+00:00,4430.0,4500.0,4420.0,4490.0,0
2024-06-07 03:00:00+00:00,4420.0,4430.0,4410.0,4430.0,44513300
2024-06-07 04:00:00+00:00,4420.0,4420.0,4410.0,4420.0,14040300
2024-06-07 07:00:00+00:00,4380.0,4420.0,4350.0,4420.0,118355300
2024-06-07 08:00:00+00:00,4360.0,4380.0,4350.0,4370.0,68962300
2024-06-07 09:00:00+00:00,4350.0,4350.0,4350.0,4350.0,54866000
2024-06-10 02:00:00+00:00,4360.0,4380.0,4320.0,4350.0,0
2024-06-10 03:00:00+00:00,4390.0,4400.0,4360.0,4370.0,20704300
2024-06-10 04:00:00+00:00,4400.0,4420.0,4380.0,4390.0,19075200
2024-06-10 06:00:00+00:00,4420.0,4430.0,4400.0,4410.0,13949300
2024-06-10 07:00:00+00:00,4410.0,4420.0,4390.0,4420.0,21600200
2024-06-10 08:00:00+00:00,4390.0,4410.0,4380.0,4410.0,19191600
2024-06-10 09:00:00+00:00,4400.0,4400.0,4400.0,4400.0,15630200
2024-06-11 02:00:00+00:00,4380.0,4420.0,4370.0,4380.0,0
2024-06-11 03:00:00+00:00,4420.0,4440.0,4380.0,4380.0,33688000
2024-06-11 04:00:00+00:00,4410.0,4430.0,4390.0,4410.0,15371500
2024-06-11 06:00:00+00:00,4420.0,4420.0,4400.0,4420.0,6052800
2024-06-11 07:00:00+00:00,4380.0,4420.0,4380.0,4420.0,23480100
2024-06-11 08:00:00+00:00,4370.0,4390.0,4360.0,4390.0,30912800
2024-06-11 09:00:00+00:00,4340.0,4340.0,4340.0,4340.0,52586200
2024-06-12 02:00:00+00:00,4340.0,4360.0,4310.0,4340.0,0
2024-06-12 03:00:00+00:00,4330.0,4350.0,4310.0,4330.0,21590300
2024-06-12 04:00:00+00:00,4340.0,4350.0,4320.0,4330.0,12295300
2024-06-12 06:00:00+00:00,4330.0,4340.0,4320.0,4340.0,10325700
2024-06-12 07:00:00+00:00,4350.0,4350.0,4320.0,4320.0,26821100
2024-06-12 08:00:00+00:00,4350.0,4360.0,4330.0,4340.0,28332000
2024-06-12 09:00:00+00:00,4350.0,4350.0,4350.0,4350.0,27786400
2024-06-13 02:00:00+00:00,4390.0,4420.0,4380.0,4410.0,0
2024-06-13 03:00:00+00:00,4370.0,4400.0,4370.0,4400.0,17836500
2024-06-13 04:00:00+00:00,4370.0,4380.0,4360.0,4380.0,18896800
2024-06-13 06:00:00+00:00,4380.0,4380.0,4370.0,4380.0,4401000
2024-06-13 07:00:00+00:00,4370.0,4380.0,4350.0,4380.0,28868300
2024-06-13 08:00:00+00:00,4300.0,4370.0,4300.0,4370.0,77452200
2024-06-13 09:00:00+00:00,4310.0,4310.0,4310.0,4310.0,36124500
2024-06-14 02:00:00+00:00,4260.0,4320.0,4240.0,4310.0,0
2024-06-14 03:00:00+00:00,4230.0,4280.0,4220.0,4270.0,49808800
2024-06-14 04:00:00+00:00,4220.0,4240.0,4220.0,4240.0,8558700
2024-06-14 07:00:00+00:00,4200.0,4230.0,4170.0,4220.0,100055500
2024-06-14 08:00:00+00:00,4190.0,4210.0,4190.0,4200.0,49869000
2024-06-14 09:00:00+00:00,4180.0,4180.0,4180.0,4180.0,47078700
2024-06-19 02:00:00+00:00,4190.0,4200.0,4090.0,4100.0,0
2024-06-19 03:00:00+00:00,4180.0,4240.0,4180.0,4190.0,44241900
2024-06-19 04:00:00+00:00,4180.0,4210.0,4180.0,4190.0,25061700
2024-06-19 06:00:00+00:00,4160.0,4190.0,4150.0,4190.0,19091700
2024-06-19 07:00:00+00:00,4130.0,4170.0,4120.0,4160.0,49730300
2024-06-19 08:00:00+00:00,4110.0,4160.0,4100.0,4130.0,54849700
2024-06-19 09:00:00+00:00,4100.0,4100.0,4100.0,4100.0,38292600
2024-06-20 02:00:00+00:00,4220.0,4220.0,4130.0,4140.0,0
2024-06-20 03:00:00+00:00,4240.0,4250.0,4200.0,4220.0,49667000
2024-06-20 04:00:00+00:00,4240.0,4250.0,4220.0,4250.0,21760600
2024-06-20 06:00:00+00:00,4220.0,4230.0,4200.0,4230.0,15809700
2024-06-20 07:00:00+00:00,4250.0,4270.0,4210.0,4210.0,71480200
2024-06-20 08:00:00+00:00,4250.0,4270.0,4240.0,4240.0,51614200
2024-06-20 09:00:00+00:00,4270.0,4270.0,4270.0,4270.0,63763800
2024-06-21 02:00:00+00:00,4350.0,4360.0,4260.0,4290.0,0
2024-06-21 03:00:00+00:00,4470.0,4480.0,4340.0,4360.0,115567600
2024-06-21 04:00:00+00:00,4470.0,4490.0,4440.0,4470.0,40559200
2024-06-21 07:00:00+00:00,4460.0,4490.0,4430.0,4470.0,89378300
2024-06-21 08:00:00+00:00,4470.0,4480.0,4450.0,4460.0,60733900
2024-06-21 09:00:00+00:00,4440.0,4440.0,4440.0,4440.0,114769700
2024-06-24 02:00:00+00:00,4440.0,4510.0,4400.0,4450.0,0
2024-06-24 03:00:00+00:00,4460.0,4470.0,4430.0,4450.0,35245100
2024-06-24 04:00:00+00:00,4430.0,4460.0,4410.0,4450.0,30979000
2024-06-24 06:00:00+00:00,4430.0,4440.0,4420.0,4440.0,11065000
2024-06-24 07:00:00+00:00,4420.0,4430.0,4410.0,4430.0,19414900
2024-06-24 08:00:00+00:00,4430.0,4450.0,4410.0,4410.0,41787300
2024-06-24 09:00:00+00:00,4400.0,4400.0,4400.0,4400.0,42674700
2024-06-25 02:00:00+00:00,4300.0,4340.0,4280.0,4330.0,0
2024-06-25 03:00:00+00:00,4300.0,4310.0,4290.0,4310.0,21811400
2024-06-25 04:00:00+00:00,4300.0,4310.0,4290.0,4290.0,38454900
2024-06-25 06:00:00+00:00,4340.0,4360.0,4300.0,4310.0,49767300
2024-06-25 07:00:00+00:00,4380.0,4380.0,4340.0,4340.0,44780200
2024-06-25 08:00:00+00:00,4370.0,4400.0,4360.0,4370.0,30218400
2024-06-25 09:00:00+00:00,4380.0,4380.0,4380.0,4380.0,36394500
2024-06-26 02:00:00+00:00,4380.0,4430.0,4370.0,4400.0,0
2024-06-26 03:00:00+00:00,4380.0,4390.0,4350.0,4380.0,22752600
2024-06-26 04:00:00+00:00,4370.0,4380.0,4360.0,4370.0,8597400
2024-06-26 06:00:00+00:00,4380.0,4380.0,4370.0,4380.0,5582800
2024-06-26 07:00:00+00:00,4380.0,4380.0,4370.0,4380.0,9122900
2024-06-26 08:00:00+00:00,4390.0,4400.0,4370.0,4370.0,26837700
2024-06-26 09:00:00+00:00,4370.0,4370.0,4370.0,4370.0,22144900
2024-06-27 02:00:00+00:00,4450.0,4470.0,4380.0,4410.0,0
2024-06-27 03:00:00+00:00,4490.0,4500.0,4440.0,4460.0,67083000
2024-06-27 04:00:00+00:00,4480.0,4490.0,4470.0,4480.0,11448100
2024-06-27 06:00:00+00:00,4460.0,4480.0,4460.0,4480.0,15638700
2024-06-27 07:00:00+00:00,4480.0,4480.0,4460.0,4460.0,17674400
